CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6059075002,California,Orange County,1,8605,2275,0,307.0,3.567693201626961,0,0,0,0,0,1,35.2963867815353,29563.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.0,2688.0,764.0,4320.0,163.0,523.0,6.0,95.0,3498.0,7407.0,514.0,383.0
6059075003,California,Orange County,1,7408,1642,0,44.0,0.593952483801296,0,0,0,0,0,1,30.8229494728194,34375.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5961.0,3022.0,129.0,3759.0,89.0,22.0,2.0,90.0,3446.0,7081.0,227.0,380.0
6059075004,California,Orange County,1,5245,1253,0,39.0,0.7435653002859867,0,0,0,0,0,1,37.3247232472325,32965.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4303.0,2064.0,89.0,2618.0,75.0,32.0,4.0,36.0,2480.0,4952.0,188.0,487.0
6059075100,California,Orange County,1,9983,1968,0,2229.0,22.327957527797253,0,0,0,0,0,1,17.5844394795637,51272.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861.0,2510.0,600.0,6360.0,265.0,484.0,22.0,89.0,2763.0,7473.0,218.0,254.0
6059075201,California,Orange County,1,5822,1081,0,0.0,0.0,0,1,0,0,0,1,14.6049732451999,51377.0,0,1,0,1,0,0,0,0,,1794.1147916317,,,1002.10842573643,,1794.1147916317,30.8161248992047,1002.10842573643,17.2124429016906,597.961462020874,10.2707224668649,113.644186682999,1.95197847274131,742.886218965054,12.759983149519998,23.417932190001,0.40223174493302993,87.4178035855293,1.50150813441308,1.35287868976593,0.023237352967467,23.2334534041584,0.39906309522772904,915.806515812874,15.7301016113513,1663.33989131451,28.5699053815614,4.90738060930744,0.453966753867478,47.150481723249,4.36174669040231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495.0,1936.0,355.0,2635.0,83.0,235.0,4.0,97.0,2768.0,5375.0,18.0,176.0
6059075202,California,Orange County,1,5753,1097,0,79.0,1.3731965930818704,0,0,0,0,0,1,25.0563486100676,70601.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.0,1820.0,457.0,2633.0,70.0,175.0,7.0,59.0,2809.0,5286.0,61.0,190.0
6059075301,California,Orange County,1,5712,1564,0,84.0,1.4705882352941175,0,0,0,0,0,0,16.153307665383302,72975.0,1,1,1,1,1,0,0,0,808.616570234299,5174.76887718194,808.616570234299,396.849058687687,2063.08828645753,396.849058687687,5174.76887718194,90.5946932279751,2063.08828645753,36.1184924099707,1556.35885693955,27.2471788679894,407.050925931956,7.12624170048943,2666.75598858796,46.6869045621142,94.8267714935561,1.6601325541588898,518.111909971111,9.07058665915811,33.9999993219972,0.595238083368298,51.7453044271907,0.905905189551658,1809.32887439596,31.6759256721982,3564.40023283159,62.401964860497095,69.4282114970155,4.43914395760968,128.174647324194,8.19530993121448,808.616570234299,14.1564525601243,396.849058687687,6.947637582067349,265.297142371535,4.64455781462772,40.1026611924171,0.702077401828031,374.625862598419,6.55857602588269,27.5633736662567,0.482552059983485,120.176707260311,2.10393395063569,2.47133757919073,0.0432657139214064,13.5253075323999,0.23678759685574,270.253978177905,4.731337152974531,553.860820889473,9.69644294274287,14.1956792576239,0.907652126446538,21.9258939381689,1.40191137712077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.0,1685.0,466.0,3012.0,101.0,589.0,34.0,53.0,1923.0,3811.0,82.0,145.0
6059075302,California,Orange County,1,4481,1097,0,48.0,1.0711894666369115,0,0,0,0,0,0,16.3786173633441,73167.0,0,1,0,1,0,0,0,0,,1371.84771496058,,,625.990312561393,,1371.84771496058,30.614767126993396,625.990312561393,13.9698797715107,369.811841279268,8.25288643783236,144.505080997944,3.2248400133439796,804.635973483324,17.9566162348432,39.76159080863,0.8873374427277391,56.4114455133677,1.25890304649336,2.56184910237789,0.0571713702829255,8.68231780454516,0.19375848704631,459.794541552663,10.260980619340799,1050.75542217493,23.4491279217793,7.07677261321805,0.64510233484212,22.5953144114465,2.05973695637616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.0,1284.0,357.0,2317.0,96.0,229.0,16.0,39.0,1784.0,3549.0,28.0,73.0
6059075303,California,Orange County,1,3412,1234,0,19.0,0.5568581477139508,0,0,0,0,0,0,7.3829531812725095,118000.0,0,1,0,1,0,0,0,0,,857.162742271088,,,88.4911461224547,,857.162742271088,25.122002997394098,88.4911461224547,2.59352714309656,174.176405113598,5.10481843826488,158.873532786267,4.6563169046385395,690.092512490693,20.225454645096498,1.99594323337078,0.0584977500987919,69.5759429600439,2.03915424853587,1.7494255527854,0.0512727301519753,5.20932083576918,0.15267646060284798,88.5395916476846,2.59494700022522,197.793269358226,5.79698913711096,0.0,0.0,19.5946992158861,1.5879010709794201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,786.0,520.0,2366.0,53.0,182.0,6.0,30.0,775.0,1441.0,0.0,72.0
6059075401,California,Orange County,1,3895,1225,0,7.0,0.1797175866495507,0,0,0,0,0,0,8.45036319612591,105069.0,0,1,0,1,0,0,0,0,,620.717488765717,,,131.772425889969,,620.717488765717,15.936264153163501,131.772425889969,3.38311748112885,152.483664751053,3.91485660464834,85.0848107337952,2.18446240651592,457.797213077545,11.7534586155981,3.85183718800545,0.09889184051361871,23.4163315594196,0.601189513720658,0.265355378389359,0.00681271831551626,3.4848969951272,0.08947103966950451,131.901863634586,3.3864406581408604,330.904046773911,8.49561095696818,1.98505568224937,0.162045361816275,4.50138962268829,0.36746037736230996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.0,965.0,522.0,2577.0,52.0,179.0,9.0,42.0,1036.0,2082.0,49.0,29.0
6059075403,California,Orange County,1,7081,2373,0,139.0,1.9629995763310266,0,0,0,0,0,0,6.72411541976759,74224.0,0,1,0,1,0,0,0,0,,1339.59060264868,,,328.339405432023,,1339.59060264868,18.918099175945198,328.339405432023,4.6369072932075,266.207941585657,3.7594681766086304,167.884411671781,2.3709138775848198,795.64999296912,11.2364071878142,60.1521818489964,0.849487104208394,86.7933511723386,1.22572166604065,1.59505775780599,0.0225258827539329,9.7868797346564,0.13821324296930398,385.613136644533,5.44574405655322,746.624725614791,10.544057698274099,16.8847754049057,0.7115371009231211,29.596692795636,1.2472268350457698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.0,1651.0,684.0,3988.0,213.0,457.0,16.0,54.0,2353.0,4583.0,81.0,156.0
6059075404,California,Orange County,1,6347,2046,0,14.0,0.22057665038600913,0,0,0,0,0,0,10.0074019245004,75880.0,0,1,0,1,0,0,0,0,,2324.36418710556,,,583.044974830933,,2324.36418710556,36.6214619049245,583.044974830933,9.18615054090016,612.781325913966,9.65466087779999,191.556223106571,3.0180592895316,1259.17863593157,19.838957553672202,41.3159939944744,0.65095311161926,140.584506492713,2.21497568130948,24.0120158819482,0.378320716589699,31.5218769479543,0.496642145075694,827.751157072082,13.0416126842931,1610.59879341669,25.375749069114402,50.0486104870797,2.44616864550732,74.0754635428893,3.62050163943741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.0,1563.0,722.0,3756.0,122.0,445.0,30.0,66.0,1928.0,4000.0,99.0,208.0
6059075405,California,Orange County,1,2980,956,0,180.0,6.0402684563758395,0,0,0,0,0,0,10.799617712647299,70250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.0,696.0,480.0,2094.0,62.0,178.0,0.0,30.0,616.0,1458.0,25.0,105.0
6059075504,California,Orange County,1,4041,1533,0,25.0,0.6186587478346944,0,0,0,0,0,0,6.770447244872741,96392.0,0,1,0,1,0,0,0,0,,1817.94755389914,,,393.718882083893,,1817.94755389914,44.9875662929755,393.718882083893,9.74310522355587,385.196894075722,9.53221712634797,370.434519146569,9.16690223079854,1418.0914155636,35.092586378708205,29.8068674579263,0.7376111719358149,126.710185883567,3.13561459746515,0.0,0.0,8.4193214699626,0.20834747512899301,234.919763392769,5.81340666648772,487.098981235176,12.0539218321004,53.9408757759957,3.51864812628804,30.0773145802086,1.9619905140384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0,888.0,666.0,3058.0,64.0,304.0,15.0,30.0,570.0,1155.0,89.0,65.0
6059075505,California,Orange County,1,3599,1387,0,39.0,1.0836343428730202,0,0,0,0,0,0,10.4592592592593,77794.0,0,1,0,1,0,0,0,0,,2169.54804705083,,,430.772685703356,,2169.54804705083,60.281968520445496,430.772685703356,11.9692327230718,505.233227156568,14.038155797626201,187.903993266344,5.22100564785617,1396.8960044682,38.813448304201195,38.5654895265034,1.07156125386228,199.784517768188,5.55111191353677,16.1679358482361,0.449234116372217,25.2733436714043,0.702232388758108,492.86074762675,13.6943803174979,881.657022342319,24.4972776421872,31.4053883474189,2.2642673646300597,36.4694909219252,2.62937930222964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,817.0,459.0,2255.0,71.0,416.0,22.0,36.0,799.0,1478.0,57.0,58.0
6059075506,California,Orange County,1,3437,1157,0,97.0,2.822228687809136,0,0,0,0,0,0,5.2775499042931395,108158.0,0,1,0,1,0,0,0,0,,1190.74003216438,,,176.001634677523,,1190.74003216438,34.6447492628566,176.001634677523,5.1207923967856495,286.693645501975,8.341392071631509,194.587777324836,5.66155883982647,869.314969274215,25.2928417013155,10.3795750255231,0.301995200044314,111.385078158753,3.2407645667370804,5.92657749354839,0.172434608482642,4.52244013009476,0.131581033753121,189.211399090069,5.50513235641748,300.650992242619,8.74748304459178,14.6009359354648,1.2619650765311,10.747093654194,0.9288758560236849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0,757.0,597.0,2286.0,61.0,454.0,18.0,25.0,593.0,928.0,36.0,33.0
6059075507,California,Orange County,1,5187,1843,0,21.0,0.4048582995951417,0,0,0,0,0,0,11.8008948545861,78875.0,0,1,0,1,0,0,0,0,,834.586341381073,,,230.749497950077,,834.586341381073,16.089962239851,230.749497950077,4.44861187488099,172.859756886959,3.3325574876992303,93.058844037354,1.7940783504406002,501.855753958225,9.67526034236023,16.4244351089001,0.31664613666666797,121.222245654091,2.33703963088666,5.33545961766504,0.102862148017448,5.20947481039912,0.100433291120091,184.538957040757,3.55772039793246,321.747592478991,6.20296110427975,16.1740349936299,0.877592783159517,33.575603264384,1.82179073599479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.0,1275.0,372.0,2727.0,162.0,767.0,29.0,43.0,1459.0,2582.0,176.0,226.0
6059075512,California,Orange County,1,3548,1092,0,9.0,0.2536640360766629,0,0,0,0,0,1,25.081027175268,62169.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,946.0,234.0,1624.0,91.0,640.0,21.0,24.0,1148.0,2036.0,58.0,198.0
6059075513,California,Orange County,1,5074,1510,0,0.0,0.0,0,0,0,0,0,0,9.72983185339127,68194.0,0,0,0,0,0,0,0,0,,229.593203127384,,,42.275045633316,,229.593203127384,4.52489560755586,42.275045633316,0.83316999671494,68.1271327733994,1.34267112284981,19.0394425913692,0.37523536837542704,124.725511908531,2.45812991542237,0.532048225402832,0.0104857750375016,42.1415666341782,0.830539350299136,0.588377111358568,0.0115959225730896,0.690694072050974,0.013612417659656602,60.9150123000145,1.20053236696915,127.977565944195,2.52222242696482,0.695765643380582,0.0460771949258664,4.09247618354857,0.271024912817786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,1440.0,343.0,2387.0,192.0,821.0,6.0,24.0,1644.0,2737.0,36.0,104.0
6059075514,California,Orange County,1,3703,1109,0,5.0,0.13502565487442614,0,0,0,0,0,1,28.680452978828203,46655.0,0,0,0,0,0,0,0,0,,122.35749912262,,,62.3312783241272,,122.35749912262,3.3042802895657504,62.3312783241272,1.68326433497508,38.9297168254852,1.05130210168742,7.20244163274765,0.19450287963131702,52.1768293380737,1.40904211012892,2.5579968392849,0.0690790396782311,14.3116520643234,0.386488038464041,0.051775150001049,0.00139819470702266,0.789717569947243,0.0213264264095934,52.4695255756378,1.4169464103601899,86.5560903549194,2.3374585567086,0.895795576274395,0.0807750745062574,4.48705789446831,0.40460395802238996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.0,1066.0,233.0,1553.0,88.0,513.0,4.0,34.0,1511.0,2455.0,34.0,164.0
6059075515,California,Orange County,1,15295,5180,0,187.0,1.2226217718208565,0,1,0,1,1,1,21.2891952237647,93152.0,0,1,0,1,0,0,0,1,4.99999994039536,4359.17684886507,4.99999994039536,1.9311123713851,984.111213285181,1.9311123713851,4359.17684886507,28.5006658964699,984.111213285181,6.43420211366578,1146.53874483517,7.4961670142868195,137.550397782013,0.899316101876513,1634.9736937771,10.6895959057019,74.9543295284511,0.490057728201707,2252.18975453782,14.725006567752999,7.05071752890944,0.046098185870607704,10.3305518403649,0.0675420192243539,379.67784087041,2.48236574612887,482.300137225538,3.15331897499535,138.713720526665,2.67787105263833,130.282474544612,2.51510568618943,4.99999994039536,0.0326904213167398,1.9311123713851,0.012625775556620401,0.0,0.0,3.00000014714897,0.0196142539859364,4.00000002980232,0.0261523375600021,1.00000000745058,0.00653808439000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193263156921603,0.00373094897532052,0.0854368962463923,0.0016493609313975297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220.0,3976.0,636.0,6305.0,394.0,4759.0,70.0,90.0,3677.0,5803.0,739.0,616.0
6059075603,California,Orange County,1,3790,1376,0,19.0,0.5013192612137204,0,0,0,0,0,0,5.84556170315131,127994.0,0,1,0,1,0,0,0,0,,1925.41207879782,,,187.320592971519,,1925.41207879782,50.8024295197313,187.320592971519,4.9424958567683,471.416835300624,12.4384389261378,340.095467593521,8.97349518716414,1688.82644176483,44.5600644265127,2.95024600438774,0.0778429024904416,114.853189209476,3.03042715592285,6.75998198776506,0.178363640838128,3.38176947273314,0.08922874598240481,108.640468548983,2.86650312794151,210.533650089055,5.55497757490911,13.5336029324681,0.9835467247433181,10.9571279375814,0.796302902440508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,928.0,569.0,3060.0,26.0,262.0,8.0,14.0,420.0,718.0,31.0,23.0
6059075604,California,Orange County,1,7487,2659,0,10.0,0.13356484573260316,0,0,0,0,0,0,4.30408760983064,175000.0,1,1,1,1,1,0,0,0,3380.06241181097,6030.11188755208,3380.06241181097,270.058537430392,478.24386579814,270.058537430392,6030.11188755208,80.541096401123,478.24386579814,6.38765681578924,1333.86159711838,17.8157018447759,1111.12401792203,14.840710804354702,4905.39511950174,65.5188342393715,28.9721450149227,0.386966007946076,720.096688597638,9.61796031251019,2.00000000324508,0.026712969189863503,13.4798942643392,0.180043999790827,360.168093318935,4.81057958219493,576.513401181437,7.7001923491577005,87.4124930122416,3.28741981994139,9.97898967342053,0.375291074592724,3380.06241181097,45.1457514600103,270.058537430392,3.6070326890662705,796.816071115201,10.6426615615761,702.110212305735,9.37772421939008,2856.74698430859,38.1560970256256,20.2574098860641,0.270567782637427,301.942112088553,4.03288516212839,0.848392259795219,0.0113315381300283,9.09815262233315,0.121519335145361,191.169395189499,2.55335107772806,298.737175802642,3.9900784800673397,29.9959960208762,1.1280931184985399,5.53442109124444,0.208139191096068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,1587.0,1414.0,6049.0,46.0,931.0,2.0,17.0,442.0,757.0,194.0,13.0
6059075605,California,Orange County,1,5776,2138,0,8.0,0.13850415512465375,0,0,0,0,0,0,5.16118256221814,131545.0,1,1,1,1,1,0,0,0,1670.30929653347,2379.3323608581,1670.30929653347,110.726250820328,171.851155983983,110.726250820328,2379.3323608581,41.193427300174804,171.851155983983,2.97526239584457,504.212577950675,8.72944213903523,471.285967597709,8.1593830955282,1996.24544190848,34.5610360441219,19.5914055906396,0.339186384879495,237.204789375304,4.10673111799349,2.8533757487312,0.0494005496663988,4.84307668125257,0.0838482804925999,118.594284635212,2.05322514950159,172.319082262635,2.98336361258024,0.0,0.0,9.4483862991583,0.441926393786637,1670.30929653347,28.9180972391528,110.726250820328,1.91700572749875,343.376616010442,5.9448860112611195,375.866119077429,6.50737740785023,1429.51710629091,24.7492573803827,18.5124424416572,0.320506274959439,150.526496430859,2.60606815150379,1.75622151885182,0.030405497210038403,3.26866469532251,0.056590455251428605,66.7283748574555,1.15526964780913,94.283922647126,1.6323393810098001,0.0,0.0,6.50212712099892,0.304121942048593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,1364.0,730.0,4377.0,51.0,978.0,6.0,18.0,346.0,650.0,0.0,23.0
6059075606,California,Orange County,1,6941,2280,0,14.0,0.2017000432214378,0,0,0,0,0,0,5.8851598536663,204000.0,1,1,1,1,1,0,0,0,4908.00096816942,6940.99998489465,4908.00096816942,267.658492505318,531.641234706418,267.658492505318,6940.99998489465,99.999999782375,531.641234706418,7.659432858470221,1867.99998954544,26.9125484734972,1151.99998279929,16.5970318801223,5292.99995239521,76.2570227977988,31.9999997801206,0.46102866705259404,1224.99999415473,17.6487536976621,4.0,0.057628583777553706,28.9999996664701,0.41780722758204997,357.99999990873,5.15775824677612,637.999996769242,9.19175906597381,0.0,0.0,13.3213482761387,0.5842696612341529,4908.00096816942,70.71028624361651,267.658492505318,3.8561949647791,1326.70095318044,19.1139742570298,799.112070816103,11.5129242301701,3711.35281997547,53.470001728504,27.1805714190996,0.39159445928684006,904.259228788491,13.027794680715902,2.0,0.028814291888776798,20.7342025645776,0.298720682388382,242.474116170779,3.493359979409,427.285371261649,6.15596270366876,0.0,0.0,9.38905096531744,0.411800480934975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,1868.0,1152.0,5293.0,32.0,1225.0,4.0,29.0,358.0,638.0,0.0,13.0
6059075607,California,Orange County,1,6065,2813,0,0.0,0.0,0,0,0,0,1,0,11.4940686117345,150125.0,1,1,1,1,1,0,0,1,1370.90496566892,5367.00268113613,1370.90496566892,112.003258418292,779.171587139368,112.003258418292,5367.00268113613,88.4913879824589,779.171587139368,12.8470171004018,1071.83881657105,17.672527890701602,428.162406913936,7.05956153196927,3250.63074649684,53.5965498185794,110.128298928961,1.8158004769820502,1526.5813692119,25.170344092529202,11.2617179898079,0.185683726130387,10.5244767039549,0.17352805777337,457.876074821688,7.549481860209201,622.186541362433,10.258640418176999,130.470965641085,4.638143108463741,86.4869868513197,3.0745462798194003,1370.90496566892,22.6035443638733,112.003258418292,1.8467148956025001,242.018377967179,3.9904101890713704,134.748777551576,2.2217440651537803,901.431447312236,14.8628433192454,25.0038786176592,0.412265104990259,324.692052468657,5.35353755100837,5.01175385341048,0.08263402891031299,2.34058726252988,0.038591710841383,112.425248311833,1.85367268444901,152.743291843683,2.51843844754629,13.9332976303995,0.49531808142195,23.306545256637,0.828529870481231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.0,1166.0,489.0,3663.0,128.0,1739.0,12.0,14.0,509.0,712.0,139.0,90.0
6059075701,California,Orange County,1,6879,2094,0,105.0,1.526384648931531,0,0,0,0,0,0,6.13480425131172,92031.0,0,1,0,1,0,0,0,0,,2898.18458747119,,,595.870964472182,,2898.18458747119,42.1308996579617,595.870964472182,8.662174218232039,617.721644554287,8.979817481527649,569.410803029314,8.27752293980686,2346.24134097993,34.1073025291457,26.9617863073945,0.39194339740361306,239.310899489559,3.47886174574152,2.28207174688578,0.0331744693543506,21.5955601632595,0.313934585888349,261.79294800479,3.8056832098384903,554.905565666035,8.06666035275527,18.3359260915313,0.875641169605124,48.1358306367183,2.29875026918426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,1780.0,830.0,4438.0,181.0,492.0,62.0,57.0,1649.0,3031.0,23.0,102.0
6059075702,California,Orange County,1,3343,1142,0,75.0,2.243493867783428,0,0,0,0,0,0,2.00880572372042,121285.0,0,1,0,1,0,0,0,0,45.6341529097408,1985.92261188291,45.6341529097408,5.84503261500504,227.300687457784,5.84503261500504,1985.92261188291,59.4054026886901,227.300687457784,6.79930264605995,451.584228721447,13.508352638990301,450.771265591029,13.484034268352598,1691.76729554683,50.6062607103449,7.20902114899945,0.215645263206684,116.660942709423,3.48970812771231,16.0000001192093,0.47861202869306896,2.69435562449507,0.0805969376157665,151.5909971816,4.53457963450793,317.445336922538,9.49582222322876,28.1005292657355,2.46064179209593,0.0,0.0,45.6341529097408,1.36506589619326,5.84503261500504,0.174843931050106,8.47695861104876,0.253573395484558,15.5226067067124,0.464331639446976,44.577038295567,1.3334441608006902,0.0129288623866159,0.000386744313090516,0.937700258917175,0.0280496637426615,0.0,0.0,0.0,0.0,0.106486299773678,0.00318535147393593,4.36892462102696,0.130688741281094,0.373731929954374,0.0327260884373357,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,780.0,670.0,2745.0,18.0,219.0,19.0,6.0,336.0,645.0,80.0,0.0
6059075703,California,Orange County,1,4069,1357,0,52.0,1.2779552715654952,0,0,0,0,0,0,2.97215071378423,169267.0,1,1,1,1,1,0,0,0,2204.86065581441,4069.00000796095,2204.86065581441,105.910392678343,183.353388277785,105.910392678343,4069.00000796095,100.00000019564901,183.353388277785,4.50610440594212,974.999997786508,23.9616612874541,817.000001835753,20.0786434464427,3401.00002172962,83.5831905069948,20.9999997727573,0.516097315624411,398.99999436643,9.80584896452273,10.0000000242144,0.245760629742305,16.0000001825392,0.393217011121632,221.999998351326,5.45588592655017,431.999996990431,10.6168591051961,18.1011824393645,1.33391174940048,7.58100562187201,0.5586592204769351,2204.86065581441,54.1867941954881,105.910392678343,2.60286047378576,540.475559072569,13.282761343636501,418.616369701922,10.2879422389266,1807.4624632597,44.420311213066995,7.08079813420773,0.17401814043272898,244.895227998495,6.01856053080597,5.90343568660319,0.145083206846969,12.1635364256799,0.29893183646301097,127.355194095522,3.12988926260806,223.668763337657,5.49689759984411,8.07163006812334,0.594814301261853,4.00122433618526,0.294858094044603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,975.0,817.0,3401.0,21.0,399.0,10.0,16.0,222.0,432.0,19.0,8.0
